part_id,category,subcategory,first_observed_month,last_observed_month,months_observed,total_demand,avg_demand,median_demand,demand_std,max_demand,positive_months,zero_months,adi,cv2,seasonality_strength,zero_demand_share,positive_demand_share,cv,profile
MED-0461,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,165,3.4375,3.0,1.6361117633363742,6,46,2,1.0434782608695652,0.17470707070707073,0.509090909090909,0.041666666666666664,0.9583333333333334,0.4759597856978543,STABLE
MED-0462,SURGICAL,VALVES,2022-01-01,2025-12-01,48,111,2.3125,0.0,5.4349391744330715,23,9,39,5.333333333333333,0.22680788897005108,2.5945945945945947,0.8125,0.1875,2.350243967322409,INTERMITTENT
MED-0463,SURGICAL,USER INTERFACE,2022-01-01,2025-12-01,48,238,4.958333333333333,5.0,2.4577998579713465,12,48,0,1.0,0.24570929748620346,0.8067226890756303,0.0,1.0,0.4956907276580867,STABLE
MED-0464,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,177,3.6875,3.0,2.2136544349664895,9,46,2,1.0434782608695652,0.30308730640053055,1.2881355932203389,0.041666666666666664,0.9583333333333334,0.6003130671095565,STABLE
MED-0465,SURGICAL,POWER COMPONENTS,2023-07-01,2025-12-01,30,58,1.9333333333333333,0.0,3.61923342362891,12,8,22,3.75,0.19432648207915745,4.310344827586207,0.7333333333333333,0.26666666666666666,1.872017288083919,STABLE
MED-0466,SURGICAL,USER INTERFACE,2023-01-01,2025-12-01,36,142,3.9444444444444446,4.0,2.329248124480693,9,34,2,1.0588235294117647,0.27264912565448174,0.8450704225352113,0.05555555555555555,0.9444444444444444,0.5905136090232743,STABLE
MED-0467,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,214,4.458333333333333,4.0,3.017384617359546,14,44,4,1.0909090909090908,0.33542484669119066,1.177570093457944,0.08333333333333333,0.9166666666666666,0.6767965496881225,STABLE
MED-0468,SURGICAL,LIGHTING COMPONENTS,2022-01-01,2025-12-01,48,130,2.7083333333333335,2.0,3.2548381881755155,18,41,7,1.170731707317073,1.0886834319526628,2.123076923076923,0.14583333333333334,0.8541666666666666,1.2017864079417286,ERRATIC
MED-0469,SURGICAL,CONTROL MODULES,2022-01-01,2025-12-01,48,169,3.5208333333333335,3.0,1.9677136893157414,11,47,1,1.0212765957446808,0.28468891145268027,0.923076923076923,0.020833333333333332,0.9791666666666666,0.5588772608707431,STABLE
MED-0470,SURGICAL,VALVES,2022-01-01,2025-12-01,48,75,1.5625,0.0,4.10969921765261,20,10,38,4.8,0.6883950617283949,3.84,0.7916666666666666,0.20833333333333334,2.6302074992976703,INTERMITTENT
MED-0471,SURGICAL,MOTORS,2023-01-01,2025-12-01,36,82,2.2777777777777777,0.0,4.994918052301394,27,11,25,3.272727272727273,0.807495538370018,3.951219512195122,0.6944444444444444,0.3055555555555556,2.1928908522298802,STABLE
MED-0472,SURGICAL,SENSORS,2023-01-01,2025-12-01,36,69,1.9166666666666667,0.0,2.8422827847649903,10,13,23,2.769230769230769,0.14426240985787303,2.782608695652174,0.6388888888888888,0.3611111111111111,1.4829301485730384,STABLE
MED-0473,SURGICAL,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,169,3.5208333333333335,0.0,9.419286649895936,52,10,38,4.8,0.7426210566856905,3.692307692307692,0.7916666666666666,0.20833333333333334,2.6753003502663013,INTERMITTENT
MED-0474,SURGICAL,CABLES,2024-07-01,2025-12-01,18,81,4.5,4.5,2.5724787771376323,9,17,1,1.0588235294117647,0.25068587105624146,1.8888888888888888,0.05555555555555555,0.9444444444444444,0.5716619504750294,STABLE
MED-0475,SURGICAL,USER INTERFACE,2023-07-01,2025-12-01,30,106,3.533333333333333,4.0,1.71671967332515,7,30,0,1.0,0.2360638833306736,1.1320754716981132,0.0,1.0,0.48586405848825,STABLE
MED-0476,SURGICAL,VALVES,2023-07-01,2025-12-01,30,52,1.7333333333333334,0.0,4.378106450505061,16,5,25,6.0,0.2431582840236686,4.615384615384615,0.8333333333333334,0.16666666666666666,2.5258306445221503,INTERMITTENT
MED-0477,SURGICAL,LIGHTING COMPONENTS,2024-01-01,2025-12-01,24,83,3.4583333333333335,3.0,2.6699481621195935,10,23,1,1.0434782608695652,0.5287216775096001,1.7349397590361446,0.041666666666666664,0.9583333333333334,0.7720332035044607,STABLE
MED-0478,SURGICAL,CONTROL MODULES,2022-01-01,2025-12-01,48,148,3.0833333333333335,2.5,2.7040814961070705,14,42,6,1.1428571428571428,0.5469899695344653,1.2972972972972971,0.125,0.875,0.8769994041428336,STABLE
MED-0479,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,93,1.9375,2.0,1.7061372322644943,7,36,12,1.3333333333333333,0.3285862940389474,1.6774193548387097,0.25,0.75,0.8805869585881261,STABLE
MED-0480,SURGICAL,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,111,2.3125,0.0,5.36401028923125,26,10,38,4.8,0.33988943898853813,2.810810810810811,0.7916666666666666,0.20833333333333334,2.319572016964865,INTERMITTENT
MED-0481,SURGICAL,SENSORS,2022-07-01,2025-12-01,42,75,1.7857142857142858,0.0,6.090919728242074,33,5,37,8.4,0.5888888888888889,6.159999999999999,0.8809523809523809,0.11904761904761904,3.4109150478155614,INTERMITTENT
MED-0482,SURGICAL,CABLES,2022-01-01,2025-12-01,48,161,3.3541666666666665,3.0,1.9622998158731724,10,48,0,1.0,0.342264179130205,1.0434782608695652,0.0,1.0,0.585033485477716,STABLE
MED-0483,SURGICAL,POWER COMPONENTS,2024-07-01,2025-12-01,18,72,4.0,4.5,2.497057091387191,9,15,3,1.2,0.1500496031746032,1.5,0.16666666666666666,0.8333333333333334,0.6242642728467978,STABLE
MED-0484,SURGICAL,CONTROL MODULES,2022-01-01,2025-12-01,48,184,3.8333333333333335,4.0,2.2628670698665716,10,48,0,1.0,0.34846961348188055,1.0434782608695652,0.0,1.0,0.5903131486608447,STABLE
MED-0485,SURGICAL,MOTORS,2022-01-01,2025-12-01,48,42,0.875,0.0,1.552280408974199,5,13,35,3.6923076923076925,0.11422902494331066,2.0,0.7291666666666666,0.2708333333333333,1.7740347531133704,STABLE
MED-0486,SURGICAL,MOTORS,2024-07-01,2025-12-01,18,14,0.7777777777777778,0.0,1.4371358589653878,4,5,13,3.6,0.21683673469387757,5.142857142857142,0.7222222222222222,0.2777777777777778,1.84774610438407,STABLE
MED-0487,SURGICAL,LIGHTING COMPONENTS,2022-07-01,2025-12-01,42,206,4.904761904761905,5.0,2.3038623329628583,11,42,0,1.0,0.2206364131696741,1.087378640776699,0.0,1.0,0.4697195047788351,STABLE
MED-0488,SURGICAL,POWER COMPONENTS,2022-01-01,2025-12-01,48,62,1.2916666666666667,0.0,3.5487986180122526,20,9,39,5.333333333333333,0.6450312174817896,3.8709677419354835,0.8125,0.1875,2.747456994590131,INTERMITTENT
MED-0489,SURGICAL,VALVES,2022-01-01,2025-12-01,48,104,2.1666666666666665,0.0,5.509501785922028,28,9,39,5.333333333333333,0.421458949704142,3.230769230769231,0.8125,0.1875,2.542846978117859,INTERMITTENT
MED-0490,SURGICAL,POWER COMPONENTS,2023-07-01,2025-12-01,30,119,3.966666666666667,4.0,1.650148025404729,7,30,0,1.0,0.17305908164482825,0.7563025210084033,0.0,1.0,0.4160037038835451,STABLE
MED-0491,SURGICAL,VALVES,2023-07-01,2025-12-01,30,19,0.6333333333333333,0.0,1.3256965204630418,4,6,24,5.0,0.05650969529085874,3.1578947368421053,0.8,0.2,2.093205032310066,INTERMITTENT
MED-0492,SURGICAL,LIGHTING COMPONENTS,2024-07-01,2025-12-01,18,47,2.611111111111111,2.5,2.226548077152003,7,15,3,1.2,0.4345857854232683,2.2978723404255317,0.16666666666666666,0.8333333333333334,0.8527205401858735,STABLE
MED-0493,SURGICAL,CABLES,2022-01-01,2025-12-01,48,116,2.4166666666666665,0.0,5.767972221335614,38,19,29,2.526315789473684,1.6928425155238471,4.758620689655173,0.6041666666666666,0.3958333333333333,2.3867471260699094,ERRATIC
MED-0494,SURGICAL,CABLES,2022-01-01,2025-12-01,48,56,1.1666666666666667,0.0,2.1863535496281545,7,14,34,3.4285714285714284,0.3173076923076923,2.357142857142857,0.7083333333333334,0.2916666666666667,1.8740173282527037,STABLE
MED-0495,SURGICAL,LIGHTING COMPONENTS,2022-01-01,2025-12-01,48,229,4.770833333333333,5.0,3.1164599620459525,15,45,3,1.0666666666666667,0.33669006381197225,1.1528384279475983,0.0625,0.9375,0.6532317824375796,STABLE
MED-0496,LABORATORY,VALVES,2022-01-01,2025-12-01,48,107,2.2291666666666665,0.0,6.32199666592538,31,7,41,6.857142857142857,0.34340699333275115,3.476635514018692,0.8541666666666666,0.14583333333333334,2.836035887517928,INTERMITTENT
MED-0497,LABORATORY,SENSORS,2022-07-01,2025-12-01,42,70,1.6666666666666667,0.0,2.9273034846180384,10,12,30,3.5,0.15940630797773658,3.1999999999999997,0.7142857142857143,0.2857142857142857,1.756382090770823,STABLE
MED-0498,LABORATORY,MOTORS,2022-01-01,2025-12-01,48,56,1.1666666666666667,0.0,2.2628670698665716,7,12,36,4.0,0.186456400742115,2.571428571428571,0.75,0.25,1.9396003455999185,INTERMITTENT
MED-0499,LABORATORY,MOTORS,2022-01-01,2025-12-01,48,152,3.1666666666666665,0.0,13.439119356491114,85,5,43,9.6,1.1765278739612195,6.710526315789474,0.8958333333333334,0.10416666666666667,4.243932428365615,LUMPY
MED-0500,LABORATORY,USER INTERFACE,2022-07-01,2025-12-01,42,125,2.9761904761904763,3.0,1.9567032408083787,8,40,2,1.05,0.36332307692307686,1.1199999999999999,0.047619047619047616,0.9523809523809523,0.6574522889116152,STABLE
MED-0501,LABORATORY,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,53,1.1041666666666667,0.0,2.013143866431397,7,15,33,3.2,0.3532014443370799,2.943396226415094,0.6875,0.3125,1.8232246337491897,STABLE
MED-0502,LABORATORY,OPTICAL COMPONENTS,2023-01-01,2025-12-01,36,67,1.8611111111111112,0.0,4.182636064068263,17,7,29,5.142857142857143,0.17412935323383083,3.044776119402985,0.8055555555555556,0.19444444444444445,2.247386541887425,INTERMITTENT
MED-0503,LABORATORY,POWER COMPONENTS,2022-07-01,2025-12-01,42,229,5.4523809523809526,4.0,5.109543347226768,30,37,5,1.135135135135135,0.6538533251124544,2.0938864628820957,0.11904761904761904,0.8809523809523809,0.937121487264298,STABLE
MED-0504,LABORATORY,COOLING COMPONENTS,2022-01-01,2025-12-01,48,180,3.75,4.0,1.7805091311075736,7,46,2,1.0434782608695652,0.17365157750342936,0.6,0.041666666666666664,0.9583333333333334,0.4748024349620196,STABLE
MED-0505,LABORATORY,USER INTERFACE,2022-01-01,2025-12-01,48,255,5.3125,4.0,2.983331352271619,15,46,2,1.0434782608695652,0.2599061899269512,1.0823529411764705,0.041666666666666664,0.9583333333333334,0.561568254545246,STABLE
MED-0506,LABORATORY,POWER COMPONENTS,2022-07-01,2025-12-01,42,101,2.4047619047619047,2.0,1.781469985091427,6,38,4,1.105263157894737,0.3999978804409743,1.524752475247525,0.09523809523809523,0.9047619047619048,0.7408093007310885,STABLE
MED-0507,LABORATORY,MOTORS,2022-07-01,2025-12-01,42,175,4.166666666666667,4.0,3.0597040082148763,11,37,5,1.135135135135135,0.3542603174603174,1.38,0.11904761904761904,0.8809523809523809,0.7343289619715703,STABLE
MED-0508,LABORATORY,USER INTERFACE,2022-01-01,2025-12-01,48,233,4.854166666666667,4.0,4.4577906145444475,26,45,3,1.0666666666666667,0.7278470944222754,1.8025751072961371,0.0625,0.9375,0.9183431308932767,STABLE
MED-0509,LABORATORY,COOLING COMPONENTS,2022-01-01,2025-12-01,48,186,3.875,0.0,9.02390442457309,48,10,38,4.8,0.3495587158438356,3.870967741935484,0.7916666666666666,0.20833333333333334,2.3287495289220876,INTERMITTENT
MED-0510,LABORATORY,SENSORS,2022-01-01,2025-12-01,48,46,0.9583333333333334,0.0,2.483634376536139,11,9,39,5.333333333333333,0.4731805293005672,3.391304347826087,0.8125,0.1875,2.591618479863797,INTERMITTENT
MED-0511,LABORATORY,PUMPS,2022-01-01,2025-12-01,48,41,0.8541666666666666,0.0,1.7133963202816238,5,11,37,4.363636363636363,0.14527067221891732,2.926829268292683,0.7708333333333334,0.22916666666666666,2.0059273993540963,INTERMITTENT
MED-0512,LABORATORY,SENSORS,2024-01-01,2025-12-01,24,140,5.833333333333333,5.0,3.9416027049993216,14,23,1,1.0434782608695652,0.3948191094619665,1.885714285714286,0.041666666666666664,0.9583333333333334,0.6757033208570266,STABLE
MED-0513,LABORATORY,SENSORS,2022-01-01,2025-12-01,48,59,1.2291666666666667,0.0,2.354168628003953,11,15,33,3.2,0.46599909713957394,2.6440677966101696,0.6875,0.3125,1.9152558329523683,STABLE
MED-0514,LABORATORY,COOLING COMPONENTS,2022-07-01,2025-12-01,42,42,1.0,0.0,2.0121581666968624,8,10,32,4.2,0.19904257999496094,3.6666666666666665,0.7619047619047619,0.23809523809523808,2.0121581666968624,INTERMITTENT
MED-0515,LABORATORY,PUMPS,2023-01-01,2025-12-01,36,10,0.2777777777777778,0.0,1.6666666666666667,10,1,35,36.0,0.0,12.0,0.9722222222222222,0.027777777777777776,6.0,LUMPY
MED-0516,LABORATORY,MECHANICAL COMPONENTS,2023-07-01,2025-12-01,30,42,1.4,0.0,2.2065732521811685,7,10,20,3.0,0.14865205341395818,3.2142857142857144,0.6666666666666666,0.3333333333333333,1.5761237515579776,STABLE
MED-0517,LABORATORY,MOTORS,2022-01-01,2025-12-01,48,93,1.9375,0.0,3.144777839462506,11,18,30,2.6666666666666665,0.36249005325335115,2.5806451612903225,0.625,0.375,1.6231111429483902,STABLE
MED-0518,LABORATORY,VALVES,2022-07-01,2025-12-01,42,100,2.380952380952381,0.0,7.583526372445709,45,8,34,5.25,1.2306285714285714,4.725,0.8095238095238095,0.19047619047619047,3.1850810764271977,LUMPY
MED-0519,LABORATORY,MOTORS,2022-01-01,2025-12-01,48,61,1.2708333333333333,0.0,2.7112027897919933,10,10,38,4.8,0.15199020573919797,2.9508196721311477,0.7916666666666666,0.20833333333333334,2.1334054739346833,INTERMITTENT
MED-0520,LABORATORY,USER INTERFACE,2024-07-01,2025-12-01,18,84,4.666666666666667,4.5,2.7439773622801416,10,16,2,1.125,0.19108087679516247,1.607142857142857,0.1111111111111111,0.8888888888888888,0.5879951490600303,STABLE
MED-0521,LABORATORY,CONTROL MODULES,2022-01-01,2025-12-01,48,187,3.8958333333333335,3.5,2.911748639880161,11,44,4,1.0909090909090908,0.4277782248330248,1.0909090909090908,0.08333333333333333,0.9166666666666666,0.7474007203970466,STABLE
MED-0522,LABORATORY,POWER COMPONENTS,2023-01-01,2025-12-01,36,118,3.2777777777777777,3.0,2.6469509263205473,13,33,3,1.0909090909090908,0.5134031169204252,1.1186440677966103,0.08333333333333333,0.9166666666666666,0.8075443504028789,STABLE
MED-0523,LABORATORY,POWER COMPONENTS,2023-01-01,2025-12-01,36,178,4.944444444444445,4.0,6.572429185379284,41,35,1,1.0285714285714285,1.69064734844828,3.370786516853933,0.027777777777777776,0.9722222222222222,1.329255340863226,ERRATIC
MED-0524,LABORATORY,POWER COMPONENTS,2022-01-01,2025-12-01,48,178,3.7083333333333335,3.0,3.2285846535669815,16,45,3,1.0666666666666667,0.6477100572700877,1.6179775280898876,0.0625,0.9375,0.8706295695012085,STABLE
MED-0525,LABORATORY,USER INTERFACE,2024-01-01,2025-12-01,24,135,5.625,5.5,2.7475285336968316,12,24,0,1.0,0.23858293075684384,0.9777777777777777,0.0,1.0,0.48844951710165896,STABLE
MED-0526,LABORATORY,OPTICAL COMPONENTS,2022-07-01,2025-12-01,42,127,3.0238095238095237,0.0,7.998439162486931,40,7,35,6.0,0.3558807117614235,3.3070866141732282,0.8333333333333334,0.16666666666666666,2.6451531088539455,INTERMITTENT
MED-0527,LABORATORY,SENSORS,2023-01-01,2025-12-01,36,68,1.8888888888888888,0.0,4.241143900801007,22,9,27,4.0,0.5347642733564014,3.8823529411764706,0.75,0.25,2.245311476894651,INTERMITTENT
MED-0528,LABORATORY,CONTROL MODULES,2022-07-01,2025-12-01,42,146,3.4761904761904763,2.0,4.295420676965437,26,36,6,1.1666666666666667,1.1671554566656834,2.1335616438356166,0.14285714285714285,0.8571428571428571,1.2356689618667693,ERRATIC
MED-0529,LABORATORY,COOLING COMPONENTS,2022-01-01,2025-12-01,48,60,1.25,0.0,2.0679931684318618,7,16,32,3.0,0.2417777777777778,2.4,0.6666666666666666,0.3333333333333333,1.6543945347454894,STABLE
MED-0530,LABORATORY,PUMPS,2024-01-01,2025-12-01,24,36,1.5,0.0,2.570738347668606,7,7,17,3.4285714285714284,0.13143004115226337,2.6666666666666665,0.7083333333333334,0.2916666666666667,1.713825565112404,STABLE
MED-0531,LABORATORY,USER INTERFACE,2022-01-01,2025-12-01,48,59,1.2291666666666667,0.0,4.908696509098899,31,5,43,9.6,0.9135305946567077,6.305084745762711,0.8958333333333334,0.10416666666666667,3.9935158040126635,INTERMITTENT
MED-0532,LABORATORY,PUMPS,2023-07-01,2025-12-01,30,184,6.133333333333334,6.0,3.1043166090454437,14,30,0,1.0,0.25617625969623875,0.8967391304347826,0.0,1.0,0.5061385775617571,STABLE
MED-0533,LABORATORY,COOLING COMPONENTS,2023-07-01,2025-12-01,30,57,1.9,0.0,3.670478687188287,12,7,23,4.285714285714286,0.08761670257515135,2.368421052631579,0.7666666666666667,0.23333333333333334,1.9318308879938353,INTERMITTENT
MED-0534,LABORATORY,USER INTERFACE,2022-01-01,2025-12-01,48,275,5.729166666666667,5.0,4.845439107226916,35,48,0,1.0,0.7152919992966414,1.6581818181818182,0.0,1.0,0.8457493714432435,STABLE
MED-0535,LABORATORY,VALVES,2022-01-01,2025-12-01,48,242,5.041666666666667,5.0,3.3830512057893696,17,46,2,1.0434782608695652,0.3893115983273759,0.793388429752066,0.041666666666666664,0.9583333333333334,0.6710184209830155,STABLE
MED-0536,LABORATORY,VALVES,2022-01-01,2025-12-01,48,125,2.6041666666666665,0.0,9.586647592184537,61,6,42,8.0,0.9404160000000003,5.856000000000001,0.875,0.125,3.6812726753988625,INTERMITTENT
MED-0537,LABORATORY,CONTROL MODULES,2022-01-01,2025-12-01,48,183,3.8125,3.0,3.0711855774381056,21,47,1,1.0212765957446808,0.6144042105973798,1.5737704918032787,0.020833333333333332,0.9791666666666666,0.8055568727706507,STABLE
MED-0538,LABORATORY,SENSORS,2023-07-01,2025-12-01,30,167,5.566666666666666,5.0,3.856774901867901,16,28,2,1.0714285714285714,0.3799878619341489,1.25748502994012,0.06666666666666667,0.9333333333333333,0.6928338147068086,STABLE
MED-0539,LABORATORY,PUMPS,2022-01-01,2025-12-01,48,159,3.3125,3.0,1.5865961156017474,6,46,2,1.0434782608695652,0.17746660865208397,0.4528301886792453,0.041666666666666664,0.9583333333333334,0.4789724122571313,STABLE
MED-0540,LABORATORY,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,90,1.875,0.0,4.040354945435658,22,15,33,3.2,0.7857142857142857,4.266666666666667,0.6875,0.3125,2.154855970899018,STABLE
MED-0541,LABORATORY,CONTROL MODULES,2022-01-01,2025-12-01,48,186,3.875,4.0,2.0381990381581816,8,46,2,1.0434782608695652,0.22278747703652316,0.9032258064516129,0.041666666666666664,0.9583333333333334,0.5259868485569501,STABLE
MED-0542,LABORATORY,PUMPS,2022-07-01,2025-12-01,42,159,3.7857142857142856,4.0,1.8939662124592618,9,41,1,1.024390243902439,0.2200743641469879,1.3427672955974843,0.023809523809523808,0.9761904761904762,0.5002929617816918,STABLE
MED-0543,LABORATORY,MECHANICAL COMPONENTS,2023-01-01,2025-12-01,36,67,1.8611111111111112,0.0,5.083040584856823,22,5,31,7.2,0.18266874582312315,3.9402985074626864,0.8611111111111112,0.1388888888888889,2.731185985893218,INTERMITTENT
MED-0544,LABORATORY,SENSORS,2023-01-01,2025-12-01,36,139,3.861111111111111,4.0,2.474472847500225,10,33,3,1.0909090909090908,0.29153188240774286,0.7769784172661871,0.08333333333333333,0.9166666666666666,0.6408706655396267,STABLE
MED-0545,LABORATORY,PUMPS,2024-01-01,2025-12-01,24,114,4.75,4.5,3.6385615887026854,15,21,3,1.1428571428571428,0.38538781163434893,2.0,0.125,0.875,0.7660129660426707,STABLE
MED-0546,LABORATORY,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,78,1.625,0.0,4.25578454901791,21,9,39,5.333333333333333,0.5025887573964498,5.230769230769231,0.8125,0.1875,2.618944337857175,INTERMITTENT
MED-0547,LABORATORY,SENSORS,2022-01-01,2025-12-01,48,284,5.916666666666667,5.0,4.261821273513928,20,45,3,1.0666666666666667,0.4231861237849634,1.0140845070422535,0.0625,0.9375,0.7203078208755934,STABLE
MED-0548,LABORATORY,PUMPS,2022-07-01,2025-12-01,42,62,1.4761904761904763,0.0,2.3606333920400266,8,14,28,3.0,0.1781797806771792,2.3709677419354835,0.6666666666666666,0.3333333333333333,1.5991387494464695,STABLE
MED-0549,LABORATORY,SENSORS,2022-01-01,2025-12-01,48,205,4.270833333333333,0.0,13.726414329846303,81,8,40,6.0,0.9741956318517888,4.741463414634147,0.8333333333333334,0.16666666666666666,3.2139896967445005,INTERMITTENT
MED-0550,LABORATORY,COOLING COMPONENTS,2024-07-01,2025-12-01,18,27,1.5,0.0,3.4683442396489252,10,3,15,6.0,0.012345679012345678,6.333333333333333,0.8333333333333334,0.16666666666666666,2.3122294930992835,INTERMITTENT
MED-0551,LABORATORY,SENSORS,2022-01-01,2025-12-01,48,120,2.5,0.0,3.20902981295368,9,20,28,2.4,0.0935672514619883,2.2,0.5833333333333334,0.4166666666666667,1.283611925181472,STABLE
MED-0552,LABORATORY,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,52,1.0833333333333333,0.0,2.2297154988190218,12,14,34,3.4285714285714284,0.5400546199362767,3.230769230769231,0.7083333333333334,0.2916666666666667,2.0581989219867896,STABLE
MED-0553,LABORATORY,VALVES,2024-01-01,2025-12-01,24,84,3.5,0.0,7.796320202226957,31,5,19,4.8,0.2487244897959183,4.428571428571429,0.7916666666666666,0.20833333333333334,2.2275200577791305,INTERMITTENT
MED-0554,LABORATORY,CONTROL MODULES,2023-01-01,2025-12-01,36,134,3.7222222222222223,4.0,1.9509867263385485,7,36,0,1.0,0.27472870190624704,0.9850746268656715,0.0,1.0,0.5241456876730429,STABLE
MED-0555,LABORATORY,SENSORS,2022-07-01,2025-12-01,42,65,1.5476190476190477,0.0,2.643006242458977,10,12,30,3.5,0.1081871974179666,2.2615384615384615,0.7142857142857143,0.2857142857142857,1.7077886489734928,STABLE
MED-0556,LABORATORY,OPTICAL COMPONENTS,2023-07-01,2025-12-01,30,136,4.533333333333333,0.0,7.304855887711262,21,9,21,3.3333333333333335,0.059607482698961926,3.5294117647058822,0.7,0.3,1.6113652693480724,STABLE
MED-0557,LABORATORY,MECHANICAL COMPONENTS,2023-07-01,2025-12-01,30,93,3.1,0.0,6.007753610816264,20,8,22,3.75,0.2683712402755067,3.8709677419354835,0.7333333333333333,0.26666666666666666,1.937985035747182,STABLE
MED-0558,LABORATORY,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,169,3.5208333333333335,3.0,2.4839020720523783,12,47,1,1.0212765957446808,0.4662773651513238,1.349112426035503,0.020833333333333332,0.9791666666666666,0.7054869790444624,STABLE
MED-0559,LABORATORY,USER INTERFACE,2024-07-01,2025-12-01,18,62,3.4444444444444446,3.0,2.0926263324636483,6,17,1,1.0588235294117647,0.2907778355879293,1.596774193548387,0.05555555555555555,0.9444444444444444,0.6075366771668655,STABLE
MED-0560,LABORATORY,MOTORS,2024-07-01,2025-12-01,18,9,0.5,0.0,1.465284553774253,6,3,15,6.0,0.7777777777777778,6.0,0.8333333333333334,0.16666666666666666,2.930569107548506,INTERMITTENT
MED-0561,LABORATORY,POWER COMPONENTS,2022-01-01,2025-12-01,48,272,5.666666666666667,5.0,4.284228043542735,24,45,3,1.0666666666666667,0.4727127732777605,1.6323529411764706,0.0625,0.9375,0.7560402429781298,STABLE
MED-0562,LABORATORY,USER INTERFACE,2022-01-01,2025-12-01,48,314,6.541666666666667,5.0,6.351271721653035,46,48,0,1.0,0.9426371791872786,1.7197452229299361,0.0,1.0,0.9708950402526931,STABLE
MED-0563,LABORATORY,MOTORS,2022-01-01,2025-12-01,48,60,1.25,0.0,2.522241488767397,10,11,37,4.363636363636363,0.15705555555555564,2.6,0.7708333333333334,0.22916666666666666,2.0177931910139177,INTERMITTENT
MED-0564,LABORATORY,PUMPS,2023-07-01,2025-12-01,30,68,2.2666666666666666,0.0,7.225115836481427,39,8,22,3.75,2.1552150271873454,8.602941176470589,0.7333333333333333,0.26666666666666666,3.1875511043300415,ERRATIC
MED-0565,LABORATORY,COOLING COMPONENTS,2022-01-01,2025-12-01,48,123,2.5625,0.0,5.355078122878102,21,10,38,4.8,0.11023714573189095,3.317073170731707,0.7916666666666666,0.20833333333333334,2.089786584537796,INTERMITTENT
MED-0566,LABORATORY,COOLING COMPONENTS,2022-07-01,2025-12-01,42,104,2.4761904761904763,0.0,5.700826192746722,28,9,33,4.666666666666667,0.36341993343195256,4.139423076923077,0.7857142857142857,0.21428571428571427,2.302256731686176,INTERMITTENT
MED-0567,LABORATORY,OPTICAL COMPONENTS,2024-07-01,2025-12-01,18,24,1.3333333333333333,0.0,3.7416573867739413,15,3,15,6.0,0.609375,7.875,0.8333333333333334,0.16666666666666666,2.806243040080456,INTERMITTENT
MED-0568,LABORATORY,SENSORS,2023-07-01,2025-12-01,30,117,3.9,4.0,1.8448436995751345,8,29,1,1.0344827586206897,0.1820387589618359,1.3675213675213675,0.03333333333333333,0.9666666666666667,0.4730368460449063,STABLE
MED-0569,LABORATORY,POWER COMPONENTS,2024-01-01,2025-12-01,24,140,5.833333333333333,5.5,3.2792717466543997,13,24,0,1.0,0.3160248447204969,1.2,0.0,1.0,0.56216087085504,STABLE
MED-0570,LABORATORY,POWER COMPONENTS,2022-01-01,2025-12-01,48,196,4.083333333333333,3.0,3.0305770346784735,17,46,2,1.0434782608695652,0.48577907353417554,1.2857142857142858,0.041666666666666664,0.9583333333333334,0.7421821309416671,STABLE
MED-0571,LABORATORY,OPTICAL COMPONENTS,2022-07-01,2025-12-01,42,108,2.5714285714285716,2.0,1.2521758066945234,5,40,2,1.05,0.17727128838239944,0.7777777777777777,0.047619047619047616,0.9523809523809523,0.4869572581589813,STABLE
MED-0572,LABORATORY,USER INTERFACE,2023-01-01,2025-12-01,36,106,2.9444444444444446,3.0,1.5296020854073584,6,33,3,1.0909090909090908,0.16208503915984337,0.9056603773584905,0.08333333333333333,0.9166666666666666,0.5194875007043859,STABLE
MED-0573,LABORATORY,COOLING COMPONENTS,2022-01-01,2025-12-01,48,83,1.7291666666666667,0.0,2.9732107677565587,11,16,32,3.0,0.3181884163158659,2.891566265060241,0.6666666666666666,0.3333333333333333,1.7194471909917448,STABLE
MED-0574,LABORATORY,MECHANICAL COMPONENTS,2022-01-01,2025-12-01,48,279,5.8125,0.0,18.550283876935513,95,8,40,6.0,0.9472642951657867,4.086021505376344,0.8333333333333334,0.16666666666666666,3.1914466885050343,INTERMITTENT
MED-0575,LABORATORY,COOLING COMPONENTS,2023-07-01,2025-12-01,30,36,1.2,0.0,2.4691196253195047,12,9,21,3.3333333333333335,0.5937499999999999,5.833333333333334,0.7,0.3,2.057599687766254,STABLE
MED-0576,EMERGENCY,POWER COMPONENTS,2024-07-01,2025-12-01,18,52,2.888888888888889,3.0,1.6764419215528672,6,17,1,1.0588235294117647,0.26012389053254437,1.7307692307692308,0.05555555555555555,0.9444444444444444,0.5803068189990694,STABLE
