part_id,date,demand,microarea,category,subcategory,history_months,n_positive,coverage,adi,cv2,seasonality_strength,profile,history_before_current,previous_demand,baseline_q1,baseline_q3,baseline_median,baseline_iqr,upper_bound,outlier_method,is_quantity_outlier,year,previous_yearly_demand,yearly_ratio,passes_yearly_validation,previous_positive_date,has_previous_demand,months_since_previous_demand,previous_positive_demand,historical_positive_count,reactivation_demand_threshold,unusual_gap,is_reactivation,is_anomaly,anomaly_type,anomaly_score
MED-0617,2022-09-01,14,NORTH,EMERGENCY,VALVES,48.0,42.0,0.875,1.1428571428571428,0.44523998052051844,1.2345679012345678,STABLE,8,3.0,0.75,3.25,2.0,2.5,7.5,POISSON_STABLE,True,2022,,,True,2022-08-01,True,1.0183968462549278,3.0,6,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.8666666666666667
MED-0617,2022-11-01,15,NORTH,EMERGENCY,VALVES,48.0,42.0,0.875,1.1428571428571428,0.44523998052051844,1.2345679012345678,STABLE,10,6.0,1.0,5.5,3.0,4.5,10.622756041366273,POISSON_STABLE,True,2022,,,True,2022-10-01,True,1.0183968462549278,6.0,8,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.412062928075183
MED-0617,2022-12-01,13,CENTRAL,EMERGENCY,VALVES,48.0,42.0,0.875,1.1428571428571428,0.44523998052051844,1.2345679012345678,STABLE,11,15.0,1.0,6.0,3.0,5.0,12.50080684304977,POISSON_STABLE,True,2022,,,True,2022-11-01,True,0.9855453350854139,15.0,9,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0399328749910068
MED-0617,2023-02-01,14,NORTH,EMERGENCY,VALVES,48.0,42.0,0.875,1.1428571428571428,0.44523998052051844,1.2345679012345678,STABLE,13,2.0,1.75,7.75,3.5,6.0,13.853510679275395,POISSON_STABLE,True,2023,66.0,0.8636363636363636,False,2023-01-01,True,1.0183968462549278,2.0,11,2.5,False,False,True,EXCEPTIONAL_SPIKE,1.0105741659364187
MED-0620,2024-02-01,37,SOUTH,EMERGENCY,VALVES,42.0,10.0,0.23809523809523808,4.2,0.41609510745313216,3.837037037037037,INTERMITTENT,19,0.0,11.0,13.0,12.0,2.0,36.0,MEDIAN_RELAXED_INTERMITTENT,True,2024,24.0,2.25,True,2023-08-01,True,6.044678055190539,,3,11.5,True,True,True,EXCEPTIONAL_SPIKE,1.0277777777777777
MED-0621,2023-11-01,12,CENTRAL,EMERGENCY,POWER COMPONENTS,48.0,48.0,1.0,1.0,0.7397890021807038,1.5394736842105263,ERRATIC,22,1.0,4.75,6.0,5.5,1.25,9.75,IQR_ERRATIC,True,2023,50.0,1.48,False,2023-10-01,True,1.0183968462549278,1.0,22,2.25,False,False,True,EXCEPTIONAL_SPIKE,1.2307692307692308
MED-0621,2024-07-01,36,CENTRAL,EMERGENCY,POWER COMPONENTS,48.0,48.0,1.0,1.0,0.7397890021807038,1.5394736842105263,ERRATIC,30,4.0,4.75,6.25,6.0,1.5,10.75,IQR_ERRATIC,True,2024,74.0,1.3783783783783783,False,2024-06-01,True,0.9855453350854139,4.0,30,3.25,False,False,True,EXCEPTIONAL_SPIKE,3.3488372093023258
MED-0621,2024-08-01,17,EAST,EMERGENCY,POWER COMPONENTS,48.0,48.0,1.0,1.0,0.7397890021807038,1.5394736842105263,ERRATIC,31,36.0,4.75,7.25,6.0,2.5,14.75,IQR_ERRATIC,True,2024,74.0,1.3783783783783783,False,2024-07-01,True,1.0183968462549278,36.0,31,3.5,False,False,True,EXCEPTIONAL_SPIKE,1.152542372881356
MED-0627,2023-03-01,14,EAST,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.40242434422328605,1.0952380952380951,STABLE,14,3.0,3.75,8.25,4.5,4.5,13.562473358865216,POISSON_STABLE,True,2023,60.0,1.0,False,2023-02-01,True,0.9198423127463863,3.0,14,3.25,False,False,True,EXCEPTIONAL_SPIKE,1.032260092208682
MED-0627,2024-07-01,17,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,46.0,0.9583333333333334,1.0434782608695652,0.40242434422328605,1.0952380952380951,STABLE,30,7.0,1.75,5.5,3.5,3.75,10.685948405941259,POISSON_STABLE,True,2024,60.0,1.3,False,2024-06-01,True,0.9855453350854139,7.0,29,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.590874235416316
MED-0628,2024-08-01,20,CENTRAL,EMERGENCY,CONTROL MODULES,48.0,44.0,0.9166666666666666,1.0909090909090908,0.2930536905127178,1.0315186246418335,STABLE,31,10.0,6.0,10.0,8.0,4.0,17.764466759411576,POISSON_STABLE,True,2024,89.0,1.0674157303370786,False,2024-07-01,True,1.0183968462549278,10.0,29,5.0,False,False,True,EXCEPTIONAL_SPIKE,1.1258429690496645
MED-0629,2022-11-01,19,WEST,EMERGENCY,POWER COMPONENTS,48.0,45.0,0.9375,1.0666666666666667,0.4359269346356123,1.4181818181818182,STABLE,10,5.0,2.5,5.0,4.0,2.5,11.186959855960804,POISSON_STABLE,True,2022,,,True,2022-10-01,True,1.0183968462549278,5.0,9,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.698406023140964
MED-0635,2025-09-01,11,SOUTH,EMERGENCY,POWER COMPONENTS,48.0,8.0,0.16666666666666666,6.0,0.23214285714285712,4.3125,INTERMITTENT,44,0.0,3.0,5.0,4.0,2.0,10.0,MEDIAN_STRICT_INTERMITTENT,True,2025,14.0,0.9285714285714286,False,2025-03-01,True,6.044678055190539,,7,6.0,True,True,True,EXCEPTIONAL_SPIKE,1.1
MED-0636,2023-06-01,18,NORTH,EMERGENCY,CONTROL MODULES,48.0,7.0,0.14583333333333334,6.857142857142857,0.585034013605442,5.387755102040817,LUMPY,17,0.0,5.0,5.0,5.0,0.0,12.5,MEDIAN_STRICT_LUMPY,True,2023,10.0,2.2,True,2022-11-01,True,6.964520367936925,,2,5.0,False,False,True,EXCEPTIONAL_SPIKE,1.44
MED-0636,2025-02-01,10,NORTH,EMERGENCY,CONTROL MODULES,48.0,7.0,0.14583333333333334,6.857142857142857,0.585034013605442,5.387755102040817,LUMPY,37,0.0,3.25,3.75,3.5,0.5,8.75,MEDIAN_STRICT_LUMPY,True,2025,7.0,1.4285714285714286,False,2024-06-01,True,8.04862023653088,,6,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.1428571428571428
MED-0639,2024-12-01,22,SOUTH,EMERGENCY,DISPLAY COMPONENTS,42.0,41.0,0.9761904761904762,1.024390243902439,0.36603914714033764,1.1527777777777777,STABLE,29,2.0,2.75,8.25,3.5,5.5,12.677411905795875,POISSON_STABLE,True,2024,77.0,1.0129870129870129,False,2024-11-01,True,0.9855453350854139,2.0,28,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.7353699764178216
MED-0640,2023-04-01,53,WEST,EMERGENCY,SENSORS,42.0,14.0,0.3333333333333333,3.0,1.9865997780124351,5.28476821192053,LUMPY,9,0.0,5.5,6.5,6.0,1.0,18.0,MEDIAN_RELAXED_LUMPY,True,2023,5.0,14.6,True,2023-01-01,True,2.9566360052562417,,2,5.5,False,False,True,EXCEPTIONAL_SPIKE,2.9444444444444446
MED-0640,2025-08-01,39,EAST,EMERGENCY,SENSORS,42.0,14.0,0.3333333333333333,3.0,1.9865997780124351,5.28476821192053,LUMPY,37,0.0,4.0,5.0,5.0,1.0,15.0,MEDIAN_RELAXED_LUMPY,True,2025,21.0,2.4761904761904763,True,2025-04-01,True,4.0078843626806835,,13,4.0,False,False,True,EXCEPTIONAL_SPIKE,2.6
MED-0643,2022-08-01,12,NORTH,STERILIZATION,SENSORS,48.0,14.0,0.2916666666666667,3.4285714285714284,0.3162330729898298,3.891891891891892,INTERMITTENT,7,0.0,1.5,4.0,2.0,2.5,6.0,MEDIAN_RELAXED_INTERMITTENT,True,2022,,,True,2022-06-01,True,2.0039421813403417,,3,1.5,False,False,True,EXCEPTIONAL_SPIKE,2.0
MED-0647,2023-07-01,17,NORTH,STERILIZATION,MOTORS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.49165740815206,1.2602739726027397,ERRATIC,18,2.0,1.75,5.0,3.5,3.25,14.75,IQR_ERRATIC,True,2023,45.0,1.4,False,2023-06-01,True,0.9855453350854139,2.0,15,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.152542372881356
MED-0647,2025-05-01,15,NORTH,STERILIZATION,MOTORS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.49165740815206,1.2602739726027397,ERRATIC,40,0.0,1.75,4.0,3.0,2.25,10.75,IQR_ERRATIC,True,2025,54.0,1.0555555555555556,False,2025-03-01,True,2.0039421813403417,,35,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.3953488372093024
MED-0647,2025-08-01,10,NORTH,STERILIZATION,MOTORS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.49165740815206,1.2602739726027397,ERRATIC,43,2.0,2.75,4.5,3.0,1.75,9.75,IQR_ERRATIC,True,2025,54.0,1.0555555555555556,False,2025-07-01,True,1.0183968462549278,2.0,38,3.0,False,False,True,EXCEPTIONAL_SPIKE,1.0256410256410255
MED-0648,2025-06-01,23,SOUTH,STERILIZATION,CONTROL MODULES,24.0,22.0,0.9166666666666666,1.0909090909090908,1.36719723183391,3.1058823529411765,ERRATIC,17,3.0,2.75,4.0,3.0,1.25,7.75,IQR_ERRATIC,True,2025,28.0,2.0357142857142856,True,2025-05-01,True,1.0183968462549278,3.0,15,2.5,False,False,True,EXCEPTIONAL_SPIKE,2.967741935483871
MED-0650,2022-07-01,5,CENTRAL,STERILIZATION,MOTORS,48.0,12.0,0.25,4.0,0.3838383838383838,2.3333333333333335,INTERMITTENT,6,1.0,1.0,3.5,1.0,2.5,3.5,MEDIAN_RELAXED_INTERMITTENT,True,2022,,,True,2022-06-01,True,0.9855453350854139,1.0,3,1.0,False,False,True,EXCEPTIONAL_SPIKE,1.4285714285714286
MED-0653,2023-12-01,8,WEST,STERILIZATION,SENSORS,42.0,35.0,0.8333333333333334,1.2,0.30761718750000006,1.4218750000000002,STABLE,17,2.0,1.0,3.0,2.0,2.0,7.5,POISSON_STABLE,True,2023,18.0,1.8333333333333333,True,2023-11-01,True,0.9855453350854139,2.0,15,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0666666666666667
MED-0653,2025-10-01,9,WEST,STERILIZATION,SENSORS,42.0,35.0,0.8333333333333334,1.2,0.30761718750000006,1.4218750000000002,STABLE,39,3.0,0.0,3.25,3.0,3.25,8.382142733160748,POISSON_STABLE,True,2025,35.0,1.2,False,2025-09-01,True,0.9855453350854139,3.0,32,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0737111364609595
MED-0657,2022-11-01,14,CENTRAL,STERILIZATION,POWER COMPONENTS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.2921472528907235,1.1645569620253164,STABLE,10,7.0,3.5,7.0,6.5,3.5,13.882511696339462,POISSON_STABLE,True,2022,,,True,2022-10-01,True,1.0183968462549278,7.0,10,3.5,False,False,True,EXCEPTIONAL_SPIKE,1.00846304373664
MED-0657,2024-08-01,12,CENTRAL,STERILIZATION,POWER COMPONENTS,48.0,43.0,0.8958333333333334,1.1162790697674418,0.2921472528907235,1.1645569620253164,STABLE,31,4.0,1.5,6.0,3.0,4.5,9.886146295405492,POISSON_STABLE,True,2024,49.0,1.163265306122449,False,2024-07-01,True,1.0183968462549278,4.0,28,2.75,False,False,True,EXCEPTIONAL_SPIKE,1.2138197879569013
MED-0659,2025-01-01,53,CENTRAL,STERILIZATION,SENSORS,48.0,48.0,1.0,1.0,1.3391878352095246,2.25,ERRATIC,36,5.0,3.0,5.5,5.0,2.5,13.0,IQR_ERRATIC,True,2025,64.0,1.765625,False,2024-12-01,True,1.0183968462549278,5.0,36,3.0,False,False,True,EXCEPTIONAL_SPIKE,4.076923076923077
MED-0674,2023-09-01,7,WEST,STERILIZATION,PUMPS,48.0,40.0,0.8333333333333334,1.2,0.3439329333434193,1.20863309352518,STABLE,20,1.0,1.0,3.0,1.0,2.0,6.185147237241987,POISSON_STABLE,True,2023,38.0,0.7894736842105263,False,2023-08-01,True,1.0183968462549278,1.0,19,1.0,False,False,True,EXCEPTIONAL_SPIKE,1.1317434705275284
MED-0683,2024-01-01,9,WEST,STERILIZATION,PUMPS,42.0,38.0,0.9047619047619048,1.105263157894737,0.5055028131951208,1.1748251748251748,ERRATIC,18,7.0,1.75,3.25,3.0,1.5,7.75,IQR_ERRATIC,True,2024,35.0,1.3142857142857143,False,2023-12-01,True,1.0183968462549278,7.0,15,1.5,False,False,True,EXCEPTIONAL_SPIKE,1.1612903225806452
MED-0683,2024-08-01,11,WEST,STERILIZATION,PUMPS,42.0,38.0,0.9047619047619048,1.105263157894737,0.5055028131951208,1.1748251748251748,ERRATIC,25,1.0,1.75,3.0,2.5,1.25,6.75,IQR_ERRATIC,True,2024,35.0,1.3142857142857143,False,2024-07-01,True,1.0183968462549278,1.0,22,1.25,False,False,True,EXCEPTIONAL_SPIKE,1.6296296296296295
MED-0684,2025-10-01,87,SOUTH,STERILIZATION,VALVES,48.0,11.0,0.22916666666666666,4.363636363636363,0.820704466281262,4.325088339222615,LUMPY,45,0.0,17.75,23.25,20.5,5.5,61.5,MEDIAN_RELAXED_LUMPY,True,2025,31.0,3.6451612903225805,True,2025-01-01,True,8.968462549277266,,10,13.25,True,True,True,EXCEPTIONAL_SPIKE,1.4146341463414633
MED-0688,2023-09-01,9,WEST,STERILIZATION,SENSORS,48.0,13.0,0.2708333333333333,3.6923076923076925,0.3866955110870741,3.069767441860465,INTERMITTENT,20,0.0,1.5,3.0,2.0,1.5,6.0,MEDIAN_RELAXED_INTERMITTENT,True,2023,12.0,1.0833333333333333,False,2023-02-01,True,6.964520367936925,,5,2.0,True,True,True,EXCEPTIONAL_SPIKE,1.5
MED-0689,2024-12-01,20,WEST,STERILIZATION,SENSORS,42.0,10.0,0.23809523809523808,4.2,0.5072192846587975,3.8987341772151898,LUMPY,29,0.0,4.0,6.0,5.0,2.0,15.0,MEDIAN_RELAXED_LUMPY,True,2024,24.0,1.25,False,2024-05-01,True,7.030223390275952,,6,4.75,True,True,True,EXCEPTIONAL_SPIKE,1.3333333333333333
MED-0697,2025-03-01,11,CENTRAL,STERILIZATION,SENSORS,48.0,12.0,0.25,4.0,0.40753003500141893,3.290322580645161,INTERMITTENT,38,0.0,1.25,1.75,1.5,0.5,4.5,MEDIAN_RELAXED_INTERMITTENT,True,2025,3.0,5.0,True,2024-06-01,True,8.968462549277266,,10,2.25,True,True,True,EXCEPTIONAL_SPIKE,2.4444444444444446
MED-0699,2025-09-01,12,EAST,STERILIZATION,HEATING COMPONENTS,24.0,23.0,0.9583333333333334,1.0434782608695652,0.28074299869171654,1.2307692307692308,STABLE,20,4.0,2.0,5.25,4.5,3.25,10.843366217438785,POISSON_STABLE,True,2025,63.0,0.8571428571428571,False,2025-08-01,True,1.0183968462549278,4.0,19,4.0,False,False,True,EXCEPTIONAL_SPIKE,1.1066674093051534
MED-0700,2025-11-01,10,SOUTH,STERILIZATION,POWER COMPONENTS,30.0,29.0,0.9666666666666667,1.0344827586206897,0.2943675679722495,1.1214953271028036,STABLE,28,2.0,2.75,3.5,3.0,0.75,9.886146295405492,POISSON_STABLE,True,2025,40.0,1.15,False,2025-10-01,True,1.0183968462549278,2.0,27,2.0,False,False,True,EXCEPTIONAL_SPIKE,1.0115164899640845
